timestamp,source,container,metric,value
1784537608.327565,rag_service,,ram_percent,29.1
1784537608.327565,rag_service,,gpu_percent,0.0
1784537608.3421695,kg_service,,cpu_percent,0.6
1784537608.3421695,kg_service,,ram_used_mb,2221.68359375
1784537608.3421695,kg_service,,ram_percent,29.1
1784537608.3421695,kg_service,,gpu_percent,0.0
1784537610.421208,rag_service,,cpu_percent,0.0
1784537610.421208,rag_service,,ram_used_mb,2220.64453125
1784537610.421208,rag_service,,ram_percent,29.1
1784537610.421208,rag_service,,gpu_percent,0.0
1784537610.4353833,kg_service,,cpu_percent,3.1
1784537610.4353833,kg_service,,ram_used_mb,2220.64453125
1784537610.4353833,kg_service,,ram_percent,29.1
1784537610.4353833,kg_service,,gpu_percent,0.0
1784537612.8272998,rag_service,,cpu_percent,0.0
1784537612.8272998,rag_service,,ram_used_mb,2220.64453125
1784537612.8272998,rag_service,,ram_percent,29.1
1784537612.8272998,rag_service,,gpu_percent,0.0
1784537612.8397613,kg_service,,cpu_percent,0.0
1784537612.8397613,kg_service,,ram_used_mb,2213.81640625
1784537612.8397613,kg_service,,ram_percent,29.0
1784537612.8397613,kg_service,,gpu_percent,0.0
1784537615.0272913,rag_service,,cpu_percent,0.0
1784537615.0272913,rag_service,,ram_used_mb,2214.078125
1784537615.0272913,rag_service,,ram_percent,29.0
1784537615.0272913,rag_service,,gpu_percent,0.0
1784537615.0404444,kg_service,,cpu_percent,0.0
1784537615.0404444,kg_service,,ram_used_mb,2214.078125
1784537615.0404444,kg_service,,ram_percent,29.0
1784537615.0404444,kg_service,,gpu_percent,0.0
1784537617.3282847,rag_service,,cpu_percent,0.0
1784537617.3282847,rag_service,,ram_used_mb,2214.078125
1784537617.3282847,rag_service,,ram_percent,29.0
1784537617.3282847,rag_service,,gpu_percent,0.0
1784537617.3423357,kg_service,,cpu_percent,0.0
1784537617.3423357,kg_service,,ram_used_mb,2214.078125
1784537617.3423357,kg_service,,ram_percent,29.0
1784537617.3423357,kg_service,,gpu_percent,0.0
1784537619.5951157,rag_service,,cpu_percent,0.0
1784537619.5951157,rag_service,,ram_used_mb,2213.79296875
1784537619.5951157,rag_service,,ram_percent,29.0
1784537619.5951157,rag_service,,gpu_percent,0.0
1784537619.6120207,kg_service,,cpu_percent,0.0
1784537619.6120207,kg_service,,ram_used_mb,2213.79296875
1784537619.6120207,kg_service,,ram_percent,29.0
1784537619.6120207,kg_service,,gpu_percent,0.0
1784537621.7867527,rag_service,,cpu_percent,0.0
1784537621.7867527,rag_service,,ram_used_mb,2213.79296875
1784537621.7867527,rag_service,,ram_percent,29.0
1784537621.7867527,rag_service,,gpu_percent,0.0
1784537621.8023787,kg_service,,cpu_percent,0.0
1784537621.8023787,kg_service,,ram_used_mb,2213.78515625
1784537621.8023787,kg_service,,ram_percent,29.0
1784537621.8023787,kg_service,,gpu_percent,0.0
1784537623.9161482,rag_service,,cpu_percent,0.0
1784537623.9161482,rag_service,,ram_used_mb,2213.79296875
1784537623.9161482,rag_service,,ram_percent,29.0
1784537623.9161482,rag_service,,gpu_percent,0.0
1784537623.9336033,kg_service,,cpu_percent,0.0
1784537623.9336033,kg_service,,ram_used_mb,2213.79296875
1784537623.9336033,kg_service,,ram_percent,29.0
1784537623.9336033,kg_service,,gpu_percent,0.0
1784537626.0497515,rag_service,,cpu_percent,0.6
1784537626.0497515,rag_service,,ram_used_mb,2213.3046875
1784537626.0497515,rag_service,,ram_percent,29.0
1784537626.0497515,rag_service,,gpu_percent,0.0
1784537626.07594,kg_service,,cpu_percent,0.0
1784537626.07594,kg_service,,ram_used_mb,2213.79296875
1784537626.07594,kg_service,,ram_percent,29.0
1784537626.07594,kg_service,,gpu_percent,0.0
1784537628.5573802,rag_service,,cpu_percent,0.0
1784537628.5573802,rag_service,,ram_used_mb,2214.2890625
1784537628.5573802,rag_service,,ram_percent,29.0
1784537628.5573802,rag_service,,gpu_percent,0.0
1784537628.575185,kg_service,,cpu_percent,0.0
1784537628.575185,kg_service,,ram_used_mb,2217.91015625
1784537628.575185,kg_service,,ram_percent,29.0
1784537628.575185,kg_service,,gpu_percent,0.0
1784537630.8311517,rag_service,,cpu_percent,0.0
1784537630.8311517,rag_service,,ram_used_mb,2220.2890625
1784537630.8311517,rag_service,,ram_percent,29.1
1784537630.8311517,rag_service,,gpu_percent,0.0
1784537630.8482225,kg_service,,cpu_percent,0.0
1784537630.8482225,kg_service,,ram_used_mb,2220.2890625
1784537630.8482225,kg_service,,ram_percent,29.1
1784537630.8482225,kg_service,,gpu_percent,0.0
1784537633.1563067,rag_service,,cpu_percent,0.0
1784537633.1563067,rag_service,,ram_used_mb,2220.2890625
1784537633.1563067,rag_service,,ram_percent,29.1
1784537633.1563067,rag_service,,gpu_percent,0.0
1784537633.175218,kg_service,,cpu_percent,0.0
1784537633.175218,kg_service,,ram_used_mb,2220.2890625
1784537633.175218,kg_service,,ram_percent,29.1
1784537633.175218,kg_service,,gpu_percent,0.0
1784537635.3314762,rag_service,,cpu_percent,0.0
1784537635.3314762,rag_service,,ram_used_mb,2222.95703125
1784537635.3314762,rag_service,,ram_percent,29.1
1784537635.3314762,rag_service,,gpu_percent,0.0
1784537635.350022,kg_service,,cpu_percent,1.2
1784537635.350022,kg_service,,ram_used_mb,2220.04296875
1784537635.350022,kg_service,,ram_percent,29.1
1784537635.350022,kg_service,,gpu_percent,0.0
1784537637.4611225,rag_service,,cpu_percent,0.6
1784537637.4611225,rag_service,,ram_used_mb,2222.95703125
1784537637.4611225,rag_service,,ram_percent,29.1
1784537637.4611225,rag_service,,gpu_percent,0.0
1784537637.4825583,kg_service,,cpu_percent,0.0
1784537637.4825583,kg_service,,ram_used_mb,2222.95703125
1784537637.4825583,kg_service,,ram_percent,29.1
1784537637.4825583,kg_service,,gpu_percent,0.0
1784537639.5969825,rag_service,,cpu_percent,0.0
1784537639.5969825,rag_service,,ram_used_mb,2224.1796875
1784537639.5969825,rag_service,,ram_percent,29.1
1784537639.5969825,rag_service,,gpu_percent,0.0
1784537639.612789,kg_service,,cpu_percent,0.0
1784537639.612789,kg_service,,ram_used_mb,2224.1796875
1784537639.612789,kg_service,,ram_percent,29.1
1784537639.612789,kg_service,,gpu_percent,0.0
1784537641.7598333,rag_service,,cpu_percent,1.8
1784537641.7598333,rag_service,,ram_used_mb,2224.1796875
1784537641.7598333,rag_service,,ram_percent,29.1
1784537641.7598333,rag_service,,gpu_percent,0.0
1784537641.7767954,kg_service,,cpu_percent,0.6
1784537641.7767954,kg_service,,ram_used_mb,2224.1796875
1784537641.7767954,kg_service,,ram_percent,29.1
1784537641.7767954,kg_service,,gpu_percent,0.0
1784537643.8882506,rag_service,,cpu_percent,0.6
1784537643.8882506,rag_service,,ram_used_mb,2227.44921875
1784537643.8882506,rag_service,,ram_percent,29.2
1784537643.8882506,rag_service,,gpu_percent,0.0
1784537643.904814,kg_service,,cpu_percent,0.0
1784537643.904814,kg_service,,ram_used_mb,2227.44921875
1784537643.904814,kg_service,,ram_percent,29.2
1784537643.904814,kg_service,,gpu_percent,0.0
1784537646.3685,rag_service,,cpu_percent,0.0
1784537646.3685,rag_service,,ram_used_mb,2227.44921875
1784537646.3685,rag_service,,ram_percent,29.2
1784537646.3685,rag_service,,gpu_percent,0.0
1784537646.3851326,kg_service,,cpu_percent,0.0
1784537646.3851326,kg_service,,ram_used_mb,2227.44921875
1784537646.3851326,kg_service,,ram_percent,29.2
1784537646.3851326,kg_service,,gpu_percent,0.0
1784537648.4748242,rag_service,,cpu_percent,0.0
1784537648.4748242,rag_service,,ram_used_mb,2227.44921875
1784537648.4748242,rag_service,,ram_percent,29.2
1784537648.4748242,rag_service,,gpu_percent,0.0
1784537648.4889798,kg_service,,cpu_percent,0.0
1784537648.4889798,kg_service,,ram_used_mb,2227.44921875
1784537648.4889798,kg_service,,ram_percent,29.2
1784537648.4889798,kg_service,,gpu_percent,0.0
1784537650.5850873,rag_service,,cpu_percent,0.0
1784537650.5850873,rag_service,,ram_used_mb,2227.4453125
1784537650.5850873,rag_service,,ram_percent,29.2
1784537650.5850873,rag_service,,gpu_percent,0.0
1784537650.6008809,kg_service,,cpu_percent,0.0
1784537650.6008809,kg_service,,ram_used_mb,2227.140625
1784537650.6008809,kg_service,,ram_percent,29.2
1784537650.6008809,kg_service,,gpu_percent,0.0
1784537652.6879747,rag_service,,cpu_percent,0.0
1784537652.6879747,rag_service,,ram_used_mb,2227.09375
1784537652.6879747,rag_service,,ram_percent,29.2
1784537652.6879747,rag_service,,gpu_percent,0.0
1784537652.7064188,kg_service,,cpu_percent,0.0
1784537652.7064188,kg_service,,ram_used_mb,2227.09375
1784537652.7064188,kg_service,,ram_percent,29.2
1784537652.7064188,kg_service,,gpu_percent,0.0
1784537654.8308582,rag_service,,cpu_percent,0.0
1784537654.8308582,rag_service,,ram_used_mb,2227.09375
1784537654.8308582,rag_service,,ram_percent,29.2
1784537654.8308582,rag_service,,gpu_percent,0.0
1784537654.8494074,kg_service,,cpu_percent,0.0
1784537654.8494074,kg_service,,ram_used_mb,2227.09375
1784537654.8494074,kg_service,,ram_percent,29.2
1784537654.8494074,kg_service,,gpu_percent,0.0
1784537657.0816522,rag_service,,cpu_percent,0.6
1784537657.0816522,rag_service,,ram_used_mb,2227.09375
1784537657.0816522,rag_service,,ram_percent,29.2
1784537657.0816522,rag_service,,gpu_percent,0.0
1784537657.1016247,kg_service,,cpu_percent,0.0
1784537657.1016247,kg_service,,ram_used_mb,2227.09375
1784537657.1016247,kg_service,,ram_percent,29.2
1784537657.1016247,kg_service,,gpu_percent,0.0
1784537659.3324585,rag_service,,cpu_percent,0.0
1784537659.3324585,rag_service,,ram_used_mb,2244.8671875
1784537659.3324585,rag_service,,ram_percent,29.4
1784537659.3324585,rag_service,,gpu_percent,0.0
1784537659.3477683,kg_service,,cpu_percent,0.0
1784537659.3477683,kg_service,,ram_used_mb,2244.8671875
1784537659.3477683,kg_service,,ram_percent,29.4
1784537659.3477683,kg_service,,gpu_percent,0.0
1784537661.7334933,rag_service,,cpu_percent,0.6
1784537661.7334933,rag_service,,ram_used_mb,2244.6171875
1784537661.7334933,rag_service,,ram_percent,29.4
1784537661.7334933,rag_service,,gpu_percent,0.0
1784537661.7482276,kg_service,,cpu_percent,0.6
1784537661.7482276,kg_service,,ram_used_mb,2244.6171875
1784537661.7482276,kg_service,,ram_percent,29.4
1784537661.7482276,kg_service,,gpu_percent,0.0
1784537663.8325617,rag_service,,cpu_percent,0.0
1784537663.8325617,rag_service,,ram_used_mb,2244.6171875
1784537663.8325617,rag_service,,ram_percent,29.4
1784537663.8325617,rag_service,,gpu_percent,0.0
1784537663.853923,kg_service,,cpu_percent,0.0
1784537663.853923,kg_service,,ram_used_mb,2244.6171875
1784537663.853923,kg_service,,ram_percent,29.4
1784537663.853923,kg_service,,gpu_percent,0.0
1784537665.94731,rag_service,,cpu_percent,0.0
1784537665.94731,rag_service,,ram_used_mb,2245.08984375
1784537665.94731,rag_service,,ram_percent,29.4
1784537665.94731,rag_service,,gpu_percent,0.0
1784537665.962754,kg_service,,cpu_percent,0.0
1784537665.962754,kg_service,,ram_used_mb,2245.08984375
1784537665.962754,kg_service,,ram_percent,29.4
1784537665.962754,kg_service,,gpu_percent,0.0
1784537668.033901,rag_service,,cpu_percent,0.0
1784537668.033901,rag_service,,ram_used_mb,2245.08203125
1784537668.033901,rag_service,,ram_percent,29.4
1784537668.033901,rag_service,,gpu_percent,0.0
1784537668.0474458,kg_service,,cpu_percent,1.2
1784537668.0474458,kg_service,,ram_used_mb,2245.08203125
1784537668.0474458,kg_service,,ram_percent,29.4
1784537668.0474458,kg_service,,gpu_percent,0.0
1784537670.1432505,rag_service,,cpu_percent,0.0
1784537670.1432505,rag_service,,ram_used_mb,2241.3671875
1784537670.1432505,rag_service,,ram_percent,29.3
1784537670.1432505,rag_service,,gpu_percent,0.0
1784537670.1588516,kg_service,,cpu_percent,0.0
1784537670.1588516,kg_service,,ram_used_mb,2241.3671875
1784537670.1588516,kg_service,,ram_percent,29.3
1784537670.1588516,kg_service,,gpu_percent,0.0
1784537672.2745595,rag_service,,cpu_percent,0.0
1784537672.2745595,rag_service,,ram_used_mb,2228.97265625
1784537672.2745595,rag_service,,ram_percent,29.2
1784537672.2745595,rag_service,,gpu_percent,0.0
1784537672.2883062,kg_service,,cpu_percent,0.0
1784537672.2883062,kg_service,,ram_used_mb,2228.97265625
1784537672.2883062,kg_service,,ram_percent,29.2
1784537672.2883062,kg_service,,gpu_percent,0.0
1784537674.5643868,rag_service,,cpu_percent,0.6
1784537674.5643868,rag_service,,ram_used_mb,2228.97265625
1784537674.5643868,rag_service,,ram_percent,29.2
1784537674.5643868,rag_service,,gpu_percent,0.0
1784537674.5804143,kg_service,,cpu_percent,0.0
1784537674.5804143,kg_service,,ram_used_mb,2228.91015625
1784537674.5804143,kg_service,,ram_percent,29.2
1784537674.5804143,kg_service,,gpu_percent,0.0
1784537676.6576548,rag_service,,cpu_percent,0.0
1784537676.6576548,rag_service,,ram_used_mb,2228.91015625
1784537676.6576548,rag_service,,ram_percent,29.2
1784537676.6576548,rag_service,,gpu_percent,0.0
1784537676.6721,kg_service,,cpu_percent,0.0
1784537676.6721,kg_service,,ram_used_mb,2228.91015625
1784537676.6721,kg_service,,ram_percent,29.2
1784537676.6721,kg_service,,gpu_percent,0.0
1784537678.7475467,rag_service,,cpu_percent,0.0
1784537678.7475467,rag_service,,ram_used_mb,2229.15625
1784537678.7475467,rag_service,,ram_percent,29.2
1784537678.7475467,rag_service,,gpu_percent,0.0
1784537678.7653222,kg_service,,cpu_percent,0.0
1784537678.7653222,kg_service,,ram_used_mb,2229.1328125
1784537678.7653222,kg_service,,ram_percent,29.2
1784537678.7653222,kg_service,,gpu_percent,0.0
1784537681.0836892,rag_service,,cpu_percent,0.6
1784537681.0836892,rag_service,,ram_used_mb,2229.1328125
1784537681.0836892,rag_service,,ram_percent,29.2
1784537681.0836892,rag_service,,gpu_percent,0.0
1784537681.0972922,kg_service,,cpu_percent,0.0
1784537681.0972922,kg_service,,ram_used_mb,2229.1328125
1784537681.0972922,kg_service,,ram_percent,29.2
1784537681.0972922,kg_service,,gpu_percent,0.0
1784537683.3345459,rag_service,,cpu_percent,0.0
1784537683.3345459,rag_service,,ram_used_mb,2229.125
1784537683.3345459,rag_service,,ram_percent,29.2
1784537683.3345459,rag_service,,gpu_percent,0.0
1784537683.348821,kg_service,,cpu_percent,0.0
1784537683.348821,kg_service,,ram_used_mb,2229.125
1784537683.348821,kg_service,,ram_percent,29.2
1784537683.348821,kg_service,,gpu_percent,0.0
1784537685.601504,rag_service,,cpu_percent,0.0
1784537685.601504,rag_service,,ram_used_mb,2229.125
1784537685.601504,rag_service,,ram_percent,29.2
1784537685.601504,rag_service,,gpu_percent,0.0
1784537685.6163197,kg_service,,cpu_percent,0.0
1784537685.6163197,kg_service,,ram_used_mb,2229.125
1784537685.6163197,kg_service,,ram_percent,29.2
1784537685.6163197,kg_service,,gpu_percent,0.0
1784537687.8360584,rag_service,,cpu_percent,0.0
1784537687.8360584,rag_service,,ram_used_mb,2232.93359375
1784537687.8360584,rag_service,,ram_percent,29.2
1784537687.8360584,rag_service,,gpu_percent,0.0
1784537687.8507688,kg_service,,cpu_percent,0.0
1784537687.8507688,kg_service,,ram_used_mb,2232.93359375
1784537687.8507688,kg_service,,ram_percent,29.2
1784537687.8507688,kg_service,,gpu_percent,0.0
1784537689.9255502,rag_service,,cpu_percent,0.6
1784537689.9255502,rag_service,,ram_used_mb,2236.58984375
1784537689.9255502,rag_service,,ram_percent,29.3
1784537689.9255502,rag_service,,gpu_percent,0.0
1784537689.9405444,kg_service,,cpu_percent,0.6
1784537689.9405444,kg_service,,ram_used_mb,2236.58984375
1784537689.9405444,kg_service,,ram_percent,29.3
1784537689.9405444,kg_service,,gpu_percent,0.0
1784537692.0134604,rag_service,,cpu_percent,0.0
1784537692.0134604,rag_service,,ram_used_mb,2236.48046875
1784537692.0134604,rag_service,,ram_percent,29.3
1784537692.0134604,rag_service,,gpu_percent,0.0
1784537692.0315273,kg_service,,cpu_percent,0.0
1784537692.0315273,kg_service,,ram_used_mb,2236.48046875
1784537692.0315273,kg_service,,ram_percent,29.3
1784537692.0315273,kg_service,,gpu_percent,0.0
1784537694.404181,rag_service,,cpu_percent,0.0
1784537694.404181,rag_service,,ram_used_mb,2234.0703125
1784537694.404181,rag_service,,ram_percent,29.3
1784537694.404181,rag_service,,gpu_percent,0.0
1784537694.4175687,kg_service,,cpu_percent,0.0
1784537694.4175687,kg_service,,ram_used_mb,2234.0703125
1784537694.4175687,kg_service,,ram_percent,29.3
1784537694.4175687,kg_service,,gpu_percent,0.0
1784537696.8378513,rag_service,,cpu_percent,0.0
1784537696.8378513,rag_service,,ram_used_mb,2233.83203125
1784537696.8378513,rag_service,,ram_percent,29.2
1784537696.8378513,rag_service,,gpu_percent,0.0
1784537696.8516681,kg_service,,cpu_percent,0.0
1784537696.8516681,kg_service,,ram_used_mb,2233.83203125
1784537696.8516681,kg_service,,ram_percent,29.2
1784537696.8516681,kg_service,,gpu_percent,0.0
1784537698.9252877,rag_service,,cpu_percent,0.6
1784537698.9252877,rag_service,,ram_used_mb,2233.83203125
1784537698.9252877,rag_service,,ram_percent,29.2
1784537698.9252877,rag_service,,gpu_percent,0.0
1784537698.9403236,kg_service,,cpu_percent,4.9
1784537698.9403236,kg_service,,ram_used_mb,2237.125
1784537698.9403236,kg_service,,ram_percent,29.3
1784537698.9403236,kg_service,,gpu_percent,0.0
1784537701.130116,rag_service,,cpu_percent,0.0
1784537701.130116,rag_service,,ram_used_mb,2244.4609375
1784537701.130116,rag_service,,ram_percent,29.4
1784537701.130116,rag_service,,gpu_percent,0.0
1784537701.1448247,kg_service,,cpu_percent,0.0
1784537701.1448247,kg_service,,ram_used_mb,2244.4609375
1784537701.1448247,kg_service,,ram_percent,29.4
1784537701.1448247,kg_service,,gpu_percent,0.0
1784537703.218135,rag_service,,cpu_percent,0.0
1784537703.218135,rag_service,,ram_used_mb,2244.4609375
1784537703.218135,rag_service,,ram_percent,29.4
1784537703.218135,rag_service,,gpu_percent,0.0
1784537703.2349722,kg_service,,cpu_percent,0.0
1784537703.2349722,kg_service,,ram_used_mb,2244.4609375
1784537703.2349722,kg_service,,ram_percent,29.4
1784537703.2349722,kg_service,,gpu_percent,0.0
1784537705.3491738,rag_service,,cpu_percent,0.0
1784537705.3491738,rag_service,,ram_used_mb,2244.45703125
1784537705.3491738,rag_service,,ram_percent,29.4
1784537705.3491738,rag_service,,gpu_percent,0.0
1784537705.3633702,kg_service,,cpu_percent,0.0
1784537705.3633702,kg_service,,ram_used_mb,2244.45703125
1784537705.3633702,kg_service,,ram_percent,29.4
1784537705.3633702,kg_service,,gpu_percent,0.0
1784537707.8103368,rag_service,,cpu_percent,0.0
1784537707.8103368,rag_service,,ram_used_mb,2244.45703125
1784537707.8103368,rag_service,,ram_percent,29.4
1784537707.8103368,rag_service,,gpu_percent,0.0
1784537707.8245852,kg_service,,cpu_percent,0.0
1784537707.8245852,kg_service,,ram_used_mb,2244.45703125
1784537707.8245852,kg_service,,ram_percent,29.4
1784537707.8245852,kg_service,,gpu_percent,0.0
1784537709.8984363,rag_service,,cpu_percent,0.6
1784537709.8984363,rag_service,,ram_used_mb,2246.37109375
1784537709.8984363,rag_service,,ram_percent,29.4
1784537709.8984363,rag_service,,gpu_percent,0.0
1784537709.9112704,kg_service,,cpu_percent,0.0
1784537709.9112704,kg_service,,ram_used_mb,2246.37109375
1784537709.9112704,kg_service,,ram_percent,29.4
1784537709.9112704,kg_service,,gpu_percent,0.0
1784537711.9822474,rag_service,,cpu_percent,0.0
1784537711.9822474,rag_service,,ram_used_mb,2246.37109375
1784537711.9822474,rag_service,,ram_percent,29.4
1784537711.9822474,rag_service,,gpu_percent,0.0
1784537712.0004675,kg_service,,cpu_percent,0.6
1784537712.0004675,kg_service,,ram_used_mb,2246.37109375
1784537712.0004675,kg_service,,ram_percent,29.4
1784537712.0004675,kg_service,,gpu_percent,0.0
1784537714.1071203,rag_service,,cpu_percent,0.0
1784537714.1071203,rag_service,,ram_used_mb,2245.43359375
1784537714.1071203,rag_service,,ram_percent,29.4
1784537714.1071203,rag_service,,gpu_percent,0.0
1784537714.1215951,kg_service,,cpu_percent,0.0
1784537714.1215951,kg_service,,ram_used_mb,2245.43359375
1784537714.1215951,kg_service,,ram_percent,29.4
1784537714.1215951,kg_service,,gpu_percent,0.0
1784537716.3365693,rag_service,,cpu_percent,0.0
1784537716.3365693,rag_service,,ram_used_mb,2245.0546875
1784537716.3365693,rag_service,,ram_percent,29.4
1784537716.3365693,rag_service,,gpu_percent,0.0
1784537716.3511493,kg_service,,cpu_percent,0.0
1784537716.3511493,kg_service,,ram_used_mb,2245.0546875
1784537716.3511493,kg_service,,ram_percent,29.4
1784537716.3511493,kg_service,,gpu_percent,0.0
1784537718.4505625,rag_service,,cpu_percent,0.0
1784537718.4505625,rag_service,,ram_used_mb,2245.30078125
1784537718.4505625,rag_service,,ram_percent,29.4
1784537718.4505625,rag_service,,gpu_percent,0.0
1784537718.4645503,kg_service,,cpu_percent,0.0
1784537718.4645503,kg_service,,ram_used_mb,2245.30078125
1784537718.4645503,kg_service,,ram_percent,29.4
1784537718.4645503,kg_service,,gpu_percent,0.0
1784537720.5371826,rag_service,,cpu_percent,0.0
1784537720.5371826,rag_service,,ram_used_mb,2244.75390625
1784537720.5371826,rag_service,,ram_percent,29.4
1784537720.5371826,rag_service,,gpu_percent,0.0
1784537720.5578012,kg_service,,cpu_percent,0.0
1784537720.5578012,kg_service,,ram_used_mb,2244.75390625
1784537720.5578012,kg_service,,ram_percent,29.4
1784537720.5578012,kg_service,,gpu_percent,0.0
1784537722.8631473,rag_service,,cpu_percent,0.0
1784537722.8631473,rag_service,,ram_used_mb,2252.34765625
1784537722.8631473,rag_service,,ram_percent,29.5
1784537722.8631473,rag_service,,gpu_percent,0.0
1784537722.8774195,kg_service,,cpu_percent,0.0
1784537722.8774195,kg_service,,ram_used_mb,2252.15625
1784537722.8774195,kg_service,,ram_percent,29.5
1784537722.8774195,kg_service,,gpu_percent,0.0
1784537725.3357356,rag_service,,cpu_percent,0.0
1784537725.3357356,rag_service,,ram_used_mb,2252.15625
1784537725.3357356,rag_service,,ram_percent,29.5
1784537725.3357356,rag_service,,gpu_percent,0.0
1784537725.3490338,kg_service,,cpu_percent,0.6
1784537725.3490338,kg_service,,ram_used_mb,2252.15625
1784537725.3490338,kg_service,,ram_percent,29.5
1784537725.3490338,kg_service,,gpu_percent,0.0
1784537728.3363502,rag_service,,cpu_percent,0.0
1784537728.3363502,rag_service,,ram_used_mb,2247.16796875
1784537728.3363502,rag_service,,ram_percent,29.4
1784537728.3363502,rag_service,,gpu_percent,0.0
1784537728.3501709,kg_service,,cpu_percent,0.0
1784537728.3501709,kg_service,,ram_used_mb,2247.16796875
1784537728.3501709,kg_service,,ram_percent,29.4
1784537728.3501709,kg_service,,gpu_percent,0.0
1784537730.4346635,rag_service,,cpu_percent,3.0
1784537730.4346635,rag_service,,ram_used_mb,2242.33984375
1784537730.4346635,rag_service,,ram_percent,29.4
1784537730.4346635,rag_service,,gpu_percent,0.0
1784537730.4506865,kg_service,,cpu_percent,0.0
1784537730.4506865,kg_service,,ram_used_mb,2242.33984375
1784537730.4506865,kg_service,,ram_percent,29.4
1784537730.4506865,kg_service,,gpu_percent,0.0
1784537732.6948795,rag_service,,cpu_percent,0.0
1784537732.6948795,rag_service,,ram_used_mb,2242.5859375
1784537732.6948795,rag_service,,ram_percent,29.4
1784537732.6948795,rag_service,,gpu_percent,0.0
1784537732.710343,kg_service,,cpu_percent,0.6
1784537732.710343,kg_service,,ram_used_mb,2242.5859375
1784537732.710343,kg_service,,ram_percent,29.4
1784537732.710343,kg_service,,gpu_percent,0.0
1784537734.8430827,rag_service,,cpu_percent,0.6
1784537734.8430827,rag_service,,ram_used_mb,2242.5859375
1784537734.8430827,rag_service,,ram_percent,29.4
1784537734.8430827,rag_service,,gpu_percent,0.0
1784537734.8569114,kg_service,,cpu_percent,0.0
1784537734.8569114,kg_service,,ram_used_mb,2240.33203125
1784537734.8569114,kg_service,,ram_percent,29.3
1784537734.8569114,kg_service,,gpu_percent,0.0
1784537736.9304745,rag_service,,cpu_percent,0.0
1784537736.9304745,rag_service,,ram_used_mb,2240.33203125
1784537736.9304745,rag_service,,ram_percent,29.3
1784537736.9304745,rag_service,,gpu_percent,0.0
1784537736.9444575,kg_service,,cpu_percent,1.2
1784537736.9444575,kg_service,,ram_used_mb,2240.33203125
1784537736.9444575,kg_service,,ram_percent,29.3
1784537736.9444575,kg_service,,gpu_percent,0.0
1784537739.453193,rag_service,,cpu_percent,2.5
1784537739.453193,rag_service,,ram_used_mb,2241.0390625
1784537739.453193,rag_service,,ram_percent,29.3
1784537739.453193,rag_service,,gpu_percent,0.0
1784537739.4668653,kg_service,,cpu_percent,0.0
1784537739.4668653,kg_service,,ram_used_mb,2241.0390625
1784537739.4668653,kg_service,,ram_percent,29.3
1784537739.4668653,kg_service,,gpu_percent,0.0
1784537741.538835,rag_service,,cpu_percent,0.0
1784537741.538835,rag_service,,ram_used_mb,2241.0390625
1784537741.538835,rag_service,,ram_percent,29.3
1784537741.538835,rag_service,,gpu_percent,0.0
1784537741.5544052,kg_service,,cpu_percent,0.0
1784537741.5544052,kg_service,,ram_used_mb,2241.0390625
1784537741.5544052,kg_service,,ram_percent,29.3
1784537741.5544052,kg_service,,gpu_percent,0.0
1784537743.75331,rag_service,,cpu_percent,0.6
1784537743.75331,rag_service,,ram_used_mb,2243.94921875
1784537743.75331,rag_service,,ram_percent,29.4
1784537743.75331,rag_service,,gpu_percent,0.0
1784537743.7661872,kg_service,,cpu_percent,1.2
1784537743.7661872,kg_service,,ram_used_mb,2241.25
1784537743.7661872,kg_service,,ram_percent,29.3
1784537743.7661872,kg_service,,gpu_percent,0.0
1784537746.3379014,rag_service,,cpu_percent,0.0
1784537746.3379014,rag_service,,ram_used_mb,2244.1953125
1784537746.3379014,rag_service,,ram_percent,29.4
1784537746.3379014,rag_service,,gpu_percent,0.0
1784537746.3517377,kg_service,,cpu_percent,0.0
1784537746.3517377,kg_service,,ram_used_mb,2244.1953125
1784537746.3517377,kg_service,,ram_percent,29.4
1784537746.3517377,kg_service,,gpu_percent,0.0
1784537749.334806,rag_service,,cpu_percent,0.6
1784537749.334806,rag_service,,ram_used_mb,2249.1484375
1784537749.334806,rag_service,,ram_percent,29.4
1784537749.334806,rag_service,,gpu_percent,0.0
1784537749.349036,kg_service,,cpu_percent,0.0
1784537749.349036,kg_service,,ram_used_mb,2241.96875
1784537749.349036,kg_service,,ram_percent,29.4
1784537749.349036,kg_service,,gpu_percent,0.0
1784537751.425293,rag_service,,cpu_percent,2.5
1784537751.425293,rag_service,,ram_used_mb,2249.1484375
1784537751.425293,rag_service,,ram_percent,29.4
1784537751.425293,rag_service,,gpu_percent,0.0
1784537751.4418957,kg_service,,cpu_percent,0.0
1784537751.4418957,kg_service,,ram_used_mb,2249.1484375
1784537751.4418957,kg_service,,ram_percent,29.4
1784537751.4418957,kg_service,,gpu_percent,0.0
1784537753.8382897,rag_service,,cpu_percent,0.0
1784537753.8382897,rag_service,,ram_used_mb,2249.1484375
1784537753.8382897,rag_service,,ram_percent,29.4
1784537753.8382897,rag_service,,gpu_percent,0.0
1784537753.8566566,kg_service,,cpu_percent,0.0
1784537753.8566566,kg_service,,ram_used_mb,2249.1484375
1784537753.8566566,kg_service,,ram_percent,29.4
1784537753.8566566,kg_service,,gpu_percent,0.0
1784537755.9719958,rag_service,,cpu_percent,0.0
